HourUTC,HourDK,FCR_N_PriceDKK,FCR_N_PriceEUR,FCR_D_UpPriceDKK,FCR_D_UpPriceEUR
2021-07-24T07:00:00,2021-07-24T09:00:00,243.6,32.75,294.49,39.59
2021-07-24T08:00:00,2021-07-24T10:00:00,246.2,33.1,293.08,39.4
2021-07-24T09:00:00,2021-07-24T11:00:00,262.57,35.3,295.23,39.69
2021-07-24T10:00:00,2021-07-24T12:00:00,265.77,35.73,264.96,35.62
2021-07-24T11:00:00,2021-07-24T13:00:00,246.35,33.12,265.03,35.63
2021-07-24T12:00:00,2021-07-24T14:00:00,246.65,33.16,264.89,35.61
2021-07-24T13:00:00,2021-07-24T15:00:00,246.65,33.16,264.07,35.5
2021-07-24T14:00:00,2021-07-24T16:00:00,253.79,34.12,261.31,35.13
2021-07-24T15:00:00,2021-07-24T17:00:00,255.95,34.41,261.39,35.14
2021-07-24T16:00:00,2021-07-24T18:00:00,268.37,36.08,308.1,41.42
2021-07-24T17:00:00,2021-07-24T19:00:00,279.23,37.54,294.49,39.59
2021-07-24T18:00:00,2021-07-24T20:00:00,278.78,37.48,296.05,39.8
2021-07-24T19:00:00,2021-07-24T21:00:00,281.98,37.91,295.98,39.79
2021-07-24T20:00:00,2021-07-24T22:00:00,320.51,43.09,311.52,41.88
2021-07-24T21:00:00,2021-07-24T23:00:00,354.5,47.66,315.17,42.37
2021-07-24T22:00:00,2021-07-25T00:00:00,358.3,48.17,374.74,50.38
2021-07-24T23:00:00,2021-07-25T01:00:00,354.28,47.63,362.02,48.67
2021-07-25T00:00:00,2021-07-25T02:00:00,339.03,45.58,361.05,48.54
2021-07-25T01:00:00,2021-07-25T03:00:00,332.71,44.73,326.24,43.86
2021-07-25T02:00:00,2021-07-25T04:00:00,334.42,44.96,318.21,42.78
2021-07-25T03:00:00,2021-07-25T05:00:00,375.48,50.48,317.46,42.68
2021-07-25T04:00:00,2021-07-25T06:00:00,355.4,47.78,286.22,38.48
2021-07-25T05:00:00,2021-07-25T07:00:00,354.65,47.68,294.33,39.57
2021-07-25T06:00:00,2021-07-25T08:00:00,275.96,37.1,275.29,37.01
2021-07-25T07:00:00,2021-07-25T09:00:00,269.41,36.22,277.59,37.32
2021-07-25T08:00:00,2021-07-25T10:00:00,262.64,35.31,281.31,37.82
2021-07-25T09:00:00,2021-07-25T11:00:00,279.16,37.53,279.23,37.54
2021-07-25T10:00:00,2021-07-25T12:00:00,275.21,37,266.96,35.89
2021-07-25T11:00:00,2021-07-25T13:00:00,259.3,34.86,271.49,36.5
2021-07-25T12:00:00,2021-07-25T14:00:00,259.37,34.87,267.7,35.99
2021-07-25T13:00:00,2021-07-25T15:00:00,263.76,35.46,268.15,36.05
2021-07-25T14:00:00,2021-07-25T16:00:00,279.68,37.6,265.54,35.7
2021-07-25T15:00:00,2021-07-25T17:00:00,279.68,37.6,268.22,36.06
2021-07-25T16:00:00,2021-07-25T18:00:00,285.63,38.4,278.11,37.39
2021-07-25T17:00:00,2021-07-25T19:00:00,316.94,42.61,278.41,37.43
2021-07-25T18:00:00,2021-07-25T20:00:00,315.6,42.43,277.89,37.36
2021-07-25T19:00:00,2021-07-25T21:00:00,320.14,43.04,285.4,38.37
2021-07-25T20:00:00,2021-07-25T22:00:00,353.98,47.59,294.63,39.61
2021-07-25T21:00:00,2021-07-25T23:00:00,354.13,47.61,307.12,41.29
2021-07-25T22:00:00,2021-07-26T00:00:00,329.21,44.26,305.41,41.06
2021-07-25T23:00:00,2021-07-26T01:00:00,325.05,43.7,339.93,45.7
2021-07-26T00:00:00,2021-07-26T02:00:00,326.54,43.9,303.26,40.77
2021-07-26T01:00:00,2021-07-26T03:00:00,325.12,43.71,297.08,39.94
2021-07-26T02:00:00,2021-07-26T04:00:00,324.38,43.61,282.65,38
2021-07-26T03:00:00,2021-07-26T05:00:00,348.78,46.89,305.41,41.06
2021-07-26T04:00:00,2021-07-26T06:00:00,335.54,45.11,317.98,42.75
2021-07-26T05:00:00,2021-07-26T07:00:00,325.79,43.8,324.38,43.61
2021-07-26T06:00:00,2021-07-26T08:00:00,235.12,31.61,295.52,39.73
2021-07-26T07:00:00,2021-07-26T09:00:00,222.18,29.87,249.85,33.59
2021-07-26T08:00:00,2021-07-26T10:00:00,223.82,30.09,254.46,34.21
2021-07-26T09:00:00,2021-07-26T11:00:00,227.46,30.58,256.69,34.51
2021-07-26T10:00:00,2021-07-26T12:00:00,225.9,30.37,247.69,33.3
2021-07-26T11:00:00,2021-07-26T13:00:00,222.7,29.94,239.73,32.23
2021-07-26T12:00:00,2021-07-26T14:00:00,223,29.98,247.62,33.29
2021-07-26T13:00:00,2021-07-26T15:00:00,223.29,30.02,247.69,33.3
2021-07-26T14:00:00,2021-07-26T16:00:00,222.03,29.85,241.3,32.44
2021-07-26T15:00:00,2021-07-26T17:00:00,220.17,29.6,240.77,32.37
2021-07-26T16:00:00,2021-07-26T18:00:00,223,29.98,260.41,35.01
2021-07-26T17:00:00,2021-07-26T19:00:00,265.99,35.76,259.74,34.92
2021-07-26T18:00:00,2021-07-26T20:00:00,265.54,35.7,259.15,34.84
2021-07-26T19:00:00,2021-07-26T21:00:00,273.58,36.78,258.18,34.71
2021-07-26T20:00:00,2021-07-26T22:00:00,274.84,36.95,272.83,36.68
2021-07-26T21:00:00,2021-07-26T23:00:00,285.4,38.37,283.25,38.08
2021-07-26T22:00:00,2021-07-27T00:00:00,311.88,41.93,330.88,44.49
2021-07-26T23:00:00,2021-07-27T01:00:00,311.51,41.88,298.82,40.18
2021-07-27T00:00:00,2021-07-27T02:00:00,311.14,41.83,275.4,37.03
2021-07-27T01:00:00,2021-07-27T03:00:00,311.96,41.94,261.79,35.2
2021-07-27T02:00:00,2021-07-27T04:00:00,313,42.08,263.35,35.41
2021-07-27T03:00:00,2021-07-27T05:00:00,325.64,43.78,280.9,37.77
2021-07-27T04:00:00,2021-07-27T06:00:00,311.21,41.84,271.23,36.47
2021-07-27T05:00:00,2021-07-27T07:00:00,311.88,41.93,275.69,37.07
2021-07-27T06:00:00,2021-07-27T08:00:00,213.85,28.75,246.47,33.14
2021-07-27T07:00:00,2021-07-27T09:00:00,208.72,28.06,233.15,31.35
2021-07-27T08:00:00,2021-07-27T10:00:00,209.01,28.1,233.15,31.35
2021-07-27T09:00:00,2021-07-27T11:00:00,211.62,28.45,225.64,30.34
2021-07-27T10:00:00,2021-07-27T12:00:00,209.68,28.19,224.9,30.24
2021-07-27T11:00:00,2021-07-27T13:00:00,207.08,27.84,225.27,30.29
2021-07-27T12:00:00,2021-07-27T14:00:00,207.15,27.85,224.75,30.22
2021-07-27T13:00:00,2021-07-27T15:00:00,206.19,27.72,227.35,30.57
2021-07-27T14:00:00,2021-07-27T16:00:00,203.21,27.32,225.86,30.37
2021-07-27T15:00:00,2021-07-27T17:00:00,204.03,27.43,225.86,30.37
2021-07-27T16:00:00,2021-07-27T18:00:00,202.84,27.27,231.67,31.15
2021-07-27T17:00:00,2021-07-27T19:00:00,222.33,29.89,233,31.33
2021-07-27T18:00:00,2021-07-27T20:00:00,222.4,29.9,231.96,31.19
2021-07-27T19:00:00,2021-07-27T21:00:00,234.53,31.53,227.72,30.62
2021-07-27T20:00:00,2021-07-27T22:00:00,262.87,35.34,248.18,33.37
2021-07-27T21:00:00,2021-07-27T23:00:00,279.68,37.6,237.39,31.92
2021-07-27T22:00:00,2021-07-28T00:00:00,316.16,42.51,322.11,43.31
2021-07-27T23:00:00,2021-07-28T01:00:00,308.87,41.53,297.19,39.96
2021-07-28T00:00:00,2021-07-28T02:00:00,309.46,41.61,297.04,39.94
2021-07-28T01:00:00,2021-07-28T03:00:00,306.26,41.18,260.53,35.03
2021-07-28T02:00:00,2021-07-28T04:00:00,307.83,41.39,263.43,35.42
2021-07-28T03:00:00,2021-07-28T05:00:00,318.54,42.83,267.37,35.95
2021-07-28T04:00:00,2021-07-28T06:00:00,276.44,37.17,247.58,33.29
2021-07-28T05:00:00,2021-07-28T07:00:00,258.15,34.71,250.78,33.72
2021-07-28T06:00:00,2021-07-28T08:00:00,210.92,28.36,223.12,30
2021-07-28T07:00:00,2021-07-28T09:00:00,209.28,28.14,220.14,29.6
2021-07-28T08:00:00,2021-07-28T10:00:00,209.06,28.11,219.4,29.5
2021-07-28T09:00:00,2021-07-28T11:00:00,216.5,29.11,219.17,29.47
2021-07-28T10:00:00,2021-07-28T12:00:00,200.36,26.94,214.64,28.86
2021-07-28T11:00:00,2021-07-28T13:00:00,203.26,27.33,218.88,29.43
2021-07-28T12:00:00,2021-07-28T14:00:00,207.27,27.87,210.25,28.27
2021-07-28T13:00:00,2021-07-28T15:00:00,207.57,27.91,209.13,28.12
2021-07-28T14:00:00,2021-07-28T16:00:00,224.08,30.13,210.7,28.33
2021-07-28T15:00:00,2021-07-28T17:00:00,200.14,26.91,207.65,27.92
2021-07-28T16:00:00,2021-07-28T18:00:00,203.78,27.4,228.69,30.75
2021-07-28T17:00:00,2021-07-28T19:00:00,218.06,29.32,230.7,31.02
2021-07-28T18:00:00,2021-07-28T20:00:00,221.48,29.78,229.44,30.85
2021-07-28T19:00:00,2021-07-28T21:00:00,227.28,30.56,246.69,33.17
2021-07-28T20:00:00,2021-07-28T22:00:00,256.36,34.47,247.14,33.23
2021-07-28T21:00:00,2021-07-28T23:00:00,275.55,37.05,245.06,32.95
2021-07-28T22:00:00,2021-07-29T00:00:00,326.64,43.92,303.21,40.77
2021-07-28T23:00:00,2021-07-29T01:00:00,326.27,43.87,285.51,38.39
2021-07-29T00:00:00,2021-07-29T02:00:00,326.12,43.85,285.96,38.45
2021-07-29T01:00:00,2021-07-29T03:00:00,326.41,43.89,254.94,34.28
2021-07-29T02:00:00,2021-07-29T04:00:00,324.11,43.58,256.58,34.5
2021-07-29T03:00:00,2021-07-29T05:00:00,339.28,45.62,255.76,34.39
2021-07-29T04:00:00,2021-07-29T06:00:00,291.53,39.2,258.96,34.82
2021-07-29T05:00:00,2021-07-29T07:00:00,300.38,40.39,252.12,33.9
2021-07-29T06:00:00,2021-07-29T08:00:00,236.35,31.78,238.88,32.12
2021-07-29T07:00:00,2021-07-29T09:00:00,234.64,31.55,238.06,32.01
2021-07-29T08:00:00,2021-07-29T10:00:00,226.61,30.47,237.62,31.95
2021-07-29T09:00:00,2021-07-29T11:00:00,228.84,30.77,222.67,29.94
2021-07-29T10:00:00,2021-07-29T12:00:00,229.06,30.8,221.55,29.79
2021-07-29T11:00:00,2021-07-29T13:00:00,228.69,30.75,221.77,29.82
2021-07-29T12:00:00,2021-07-29T14:00:00,227.95,30.65,221.77,29.82
2021-07-29T13:00:00,2021-07-29T15:00:00,231.96,31.19,237.84,31.98
2021-07-29T14:00:00,2021-07-29T16:00:00,229.96,30.92,238.28,32.04
2021-07-29T15:00:00,2021-07-29T17:00:00,232.78,31.3,222.96,29.98
2021-07-29T16:00:00,2021-07-29T18:00:00,236.72,31.83,228.1,30.67
2021-07-29T17:00:00,2021-07-29T19:00:00,248.55,33.42,233.23,31.36
2021-07-29T18:00:00,2021-07-29T20:00:00,248.55,33.42,233.15,31.35
2021-07-29T19:00:00,2021-07-29T21:00:00,251.23,33.78,255.61,34.37
2021-07-29T20:00:00,2021-07-29T22:00:00,267.81,36.01,275.17,37
2021-07-29T21:00:00,2021-07-29T23:00:00,266.62,35.85,280.16,37.67
2021-07-29T22:00:00,2021-07-30T00:00:00,340.93,45.84,298.83,40.18
2021-07-29T23:00:00,2021-07-30T01:00:00,328.36,44.15,295.56,39.74
2021-07-30T00:00:00,2021-07-30T02:00:00,329.03,44.24,292.06,39.27
2021-07-30T01:00:00,2021-07-30T03:00:00,331.33,44.55,266.18,35.79
2021-07-30T02:00:00,2021-07-30T04:00:00,331.26,44.54,261.94,35.22
2021-07-30T03:00:00,2021-07-30T05:00:00,337.65,45.4,253.17,34.04
2021-07-30T04:00:00,2021-07-30T06:00:00,287.23,38.62,233.98,31.46
2021-07-30T05:00:00,2021-07-30T07:00:00,280.54,37.72,231.37,31.11
2021-07-30T06:00:00,2021-07-30T08:00:00,242.98,32.67,226.99,30.52
2021-07-30T07:00:00,2021-07-30T09:00:00,235.02,31.6,232.04,31.2
2021-07-30T08:00:00,2021-07-30T10:00:00,234.94,31.59,231.75,31.16
2021-07-30T09:00:00,2021-07-30T11:00:00,229.44,30.85,214.27,28.81
2021-07-30T10:00:00,2021-07-30T12:00:00,226.17,30.41,225.42,30.31
2021-07-30T11:00:00,2021-07-30T13:00:00,230.26,30.96,229.37,30.84
2021-07-30T12:00:00,2021-07-30T14:00:00,232.49,31.26,216.5,29.11
2021-07-30T13:00:00,2021-07-30T15:00:00,230.78,31.03,217.32,29.22
2021-07-30T14:00:00,2021-07-30T16:00:00,231.15,31.08,215.24,28.94
2021-07-30T15:00:00,2021-07-30T17:00:00,230.78,31.03,256.96,34.55
2021-07-30T16:00:00,2021-07-30T18:00:00,230.93,31.05,225.2,30.28
2021-07-30T17:00:00,2021-07-30T19:00:00,244.32,32.85,225.28,30.29
2021-07-30T18:00:00,2021-07-30T20:00:00,243.65,32.76,225.13,30.27
2021-07-30T19:00:00,2021-07-30T21:00:00,243.79,32.78,229.96,30.92
2021-07-30T20:00:00,2021-07-30T22:00:00,253.91,34.14,270.79,36.41
2021-07-30T21:00:00,2021-07-30T23:00:00,261.05,35.1,272.95,36.7
2021-07-30T22:00:00,2021-07-31T00:00:00,297.66,40.02,311.71,41.91
2021-07-30T23:00:00,2021-07-31T01:00:00,286.28,38.49,286.2,38.48
2021-07-31T00:00:00,2021-07-31T02:00:00,286.28,38.49,285.98,38.45
2021-07-31T01:00:00,2021-07-31T03:00:00,288.81,38.83,247.82,33.32
2021-07-31T02:00:00,2021-07-31T04:00:00,287.7,38.68,241.57,32.48
2021-07-31T03:00:00,2021-07-31T05:00:00,291.57,39.2,237.93,31.99
2021-07-31T04:00:00,2021-07-31T06:00:00,280.41,37.7,234.66,31.55
2021-07-31T05:00:00,2021-07-31T07:00:00,297.22,39.96,214.57,28.85
2021-07-31T06:00:00,2021-07-31T08:00:00,255.34,34.33,222.68,29.94
2021-07-31T07:00:00,2021-07-31T09:00:00,255.64,34.37,220.52,29.65
2021-07-31T08:00:00,2021-07-31T10:00:00,248.28,33.38,220.3,29.62
2021-07-31T09:00:00,2021-07-31T11:00:00,247.24,33.24,209.37,28.15
2021-07-31T10:00:00,2021-07-31T12:00:00,226.41,30.44,213.16,28.66
2021-07-31T11:00:00,2021-07-31T13:00:00,217.71,29.27,212.79,28.61
2021-07-31T12:00:00,2021-07-31T14:00:00,217.48,29.24,211.82,28.48
2021-07-31T13:00:00,2021-07-31T15:00:00,217.71,29.27,213.16,28.66
2021-07-31T14:00:00,2021-07-31T16:00:00,222.32,29.89,204.39,27.48
2021-07-31T15:00:00,2021-07-31T17:00:00,222.39,29.9,203.57,27.37
2021-07-31T16:00:00,2021-07-31T18:00:00,222.39,29.9,218.89,29.43
2021-07-31T17:00:00,2021-07-31T19:00:00,234.44,31.52,218.74,29.41
2021-07-31T18:00:00,2021-07-31T20:00:00,234.44,31.52,218.74,29.41
2021-07-31T19:00:00,2021-07-31T21:00:00,235.11,31.61,224.69,30.21
2021-07-31T20:00:00,2021-07-31T22:00:00,247.46,33.27,231.9,31.18
2021-07-31T21:00:00,2021-07-31T23:00:00,249.62,33.56,267.98,36.03
2021-07-31T22:00:00,2021-08-01T00:00:00,285.47,38.38,272.23,36.6
2021-07-31T23:00:00,2021-08-01T01:00:00,284.72,38.28,258.62,34.77
2021-08-01T00:00:00,2021-08-01T02:00:00,284.65,38.27,255.64,34.37
2021-08-01T01:00:00,2021-08-01T03:00:00,285.69,38.41,252,33.88
2021-08-01T02:00:00,2021-08-01T04:00:00,283.01,38.05,216.22,29.07
2021-08-01T03:00:00,2021-08-01T05:00:00,288.22,38.75,222.62,29.93
2021-08-01T04:00:00,2021-08-01T06:00:00,274.24,36.87,225.29,30.29
2021-08-01T05:00:00,2021-08-01T07:00:00,266.35,35.81,224.92,30.24
2021-08-01T06:00:00,2021-08-01T08:00:00,234.29,31.5,225.81,30.36
2021-08-01T07:00:00,2021-08-01T09:00:00,233.4,31.38,216.22,29.07
2021-08-01T08:00:00,2021-08-01T10:00:00,231.54,31.13,214.29,28.81
2021-08-01T09:00:00,2021-08-01T11:00:00,234.89,31.58,223.29,30.02
2021-08-01T10:00:00,2021-08-01T12:00:00,208.93,28.09,211.53,28.44
2021-08-01T11:00:00,2021-08-01T13:00:00,203.72,27.39,209.3,28.14
2021-08-01T12:00:00,2021-08-01T14:00:00,205.29,27.6,209.75,28.2
2021-08-01T13:00:00,2021-08-01T15:00:00,204.77,27.53,212.05,28.51
2021-08-01T14:00:00,2021-08-01T16:00:00,213.02,28.64,199.26,26.79
2021-08-01T15:00:00,2021-08-01T17:00:00,212.95,28.63,201.86,27.14
2021-08-01T16:00:00,2021-08-01T18:00:00,227.97,30.65,206.85,27.81
2021-08-01T17:00:00,2021-08-01T19:00:00,226.93,30.51,213.17,28.66
2021-08-01T18:00:00,2021-08-01T20:00:00,227.82,30.63,213.17,28.66
2021-08-01T19:00:00,2021-08-01T21:00:00,235.34,31.64,250.66,33.7
2021-08-01T20:00:00,2021-08-01T22:00:00,239.05,32.14,255.12,34.3
2021-08-01T21:00:00,2021-08-01T23:00:00,241.06,32.41,258.32,34.73
2021-08-01T22:00:00,2021-08-02T00:00:00,306.43,41.2,261.22,35.12
2021-08-01T23:00:00,2021-08-02T01:00:00,305.46,41.07,257.35,34.6
2021-08-02T00:00:00,2021-08-02T02:00:00,304.79,40.98,257.72,34.65
2021-08-02T01:00:00,2021-08-02T03:00:00,306.13,41.16,229.31,30.83
2021-08-02T02:00:00,2021-08-02T04:00:00,306.57,41.22,228.42,30.71
2021-08-02T03:00:00,2021-08-02T05:00:00,319.59,42.97,222.77,29.95
2021-08-02T04:00:00,2021-08-02T06:00:00,312.52,42.02,226.11,30.4
2021-08-02T05:00:00,2021-08-02T07:00:00,312.08,41.96,230.43,30.98
2021-08-02T06:00:00,2021-08-02T08:00:00,252.21,33.91,236.15,31.75
2021-08-02T07:00:00,2021-08-02T09:00:00,229.67,30.88,238.68,32.09
2021-08-02T08:00:00,2021-08-02T10:00:00,231.9,31.18,238.38,32.05
2021-08-02T09:00:00,2021-08-02T11:00:00,233.54,31.4,234.52,31.53
2021-08-02T10:00:00,2021-08-02T12:00:00,205.57,27.64,227.3,30.56
2021-08-02T11:00:00,2021-08-02T13:00:00,199.77,26.86,209.45,28.16
2021-08-02T12:00:00,2021-08-02T14:00:00,201.41,27.08,207.74,27.93
2021-08-02T13:00:00,2021-08-02T15:00:00,200.44,26.95,207.81,27.94
2021-08-02T14:00:00,2021-08-02T16:00:00,202.82,27.27,213.1,28.65
2021-08-02T15:00:00,2021-08-02T17:00:00,200.37,26.94,213.17,28.66
2021-08-02T16:00:00,2021-08-02T18:00:00,218.66,29.4,218.67,29.4
2021-08-02T17:00:00,2021-08-02T19:00:00,230.64,31.01,219.05,29.45
2021-08-02T18:00:00,2021-08-02T20:00:00,229.89,30.91,218.97,29.44
2021-08-02T19:00:00,2021-08-02T21:00:00,233.09,31.34,243.96,32.8
2021-08-02T20:00:00,2021-08-02T22:00:00,263.66,35.45,264.64,35.58
2021-08-02T21:00:00,2021-08-02T23:00:00,264.55,35.57,272.3,36.61
2021-08-02T22:00:00,2021-08-03T00:00:00,331.84,44.61,263,35.36
2021-08-02T23:00:00,2021-08-03T01:00:00,316.89,42.6,253.93,34.14
2021-08-03T00:00:00,2021-08-03T02:00:00,316.67,42.57,254.08,34.16
2021-08-03T01:00:00,2021-08-03T03:00:00,320.24,43.05,238.31,32.04
2021-08-03T02:00:00,2021-08-03T04:00:00,319.34,42.93,238.46,32.06
2021-08-03T03:00:00,2021-08-03T05:00:00,340.99,45.84,245.67,33.03
2021-08-03T04:00:00,2021-08-03T06:00:00,333.4,44.82,223.06,29.99
2021-08-03T05:00:00,2021-08-03T07:00:00,322.62,43.37,222.77,29.95
2021-08-03T06:00:00,2021-08-03T08:00:00,251.5,33.81,227.75,30.62
2021-08-03T07:00:00,2021-08-03T09:00:00,239.67,32.22,214.51,28.84
2021-08-03T08:00:00,2021-08-03T10:00:00,216.99,29.17,214.29,28.81
2021-08-03T09:00:00,2021-08-03T11:00:00,224.57,30.19,239.87,32.25
2021-08-03T10:00:00,2021-08-03T12:00:00,196.98,26.48,220.01,29.58
2021-08-03T11:00:00,2021-08-03T13:00:00,196.31,26.39,220.46,29.64
2021-08-03T12:00:00,2021-08-03T14:00:00,201.96,27.15,209.97,28.23
2021-08-03T13:00:00,2021-08-03T15:00:00,197.2,26.51,209.45,28.16
2021-08-03T14:00:00,2021-08-03T16:00:00,202.04,27.16,209.15,28.12
2021-08-03T15:00:00,2021-08-03T17:00:00,203.89,27.41,208.56,28.04
2021-08-03T16:00:00,2021-08-03T18:00:00,215.72,29,235.48,31.66
2021-08-03T17:00:00,2021-08-03T19:00:00,226.29,30.42,229.61,30.87
2021-08-03T18:00:00,2021-08-03T20:00:00,222.42,29.9,229.61,30.87
2021-08-03T19:00:00,2021-08-03T21:00:00,241.98,32.53,235.78,31.7
2021-08-03T20:00:00,2021-08-03T22:00:00,271.74,36.53,266.95,35.89
2021-08-03T21:00:00,2021-08-03T23:00:00,275.75,37.07,265.9,35.75
2021-08-03T22:00:00,2021-08-04T00:00:00,326.46,43.89,258.77,34.79
2021-08-03T23:00:00,2021-08-04T01:00:00,308.98,41.54,257.58,34.63
2021-08-04T00:00:00,2021-08-04T02:00:00,308.46,41.47,257.36,34.6
2021-08-04T01:00:00,2021-08-04T03:00:00,312.1,41.96,232.81,31.3
2021-08-04T02:00:00,2021-08-04T04:00:00,312.47,42.01,233.26,31.36
2021-08-04T03:00:00,2021-08-04T05:00:00,320.28,43.06,216.15,29.06
2021-08-04T04:00:00,2021-08-04T06:00:00,300.8,40.44,215.56,28.98
2021-08-04T05:00:00,2021-08-04T07:00:00,260.41,35.01,218.23,29.34
2021-08-04T06:00:00,2021-08-04T08:00:00,222.85,29.96,222.55,29.92
2021-08-04T07:00:00,2021-08-04T09:00:00,219.5,29.51,222.92,29.97
2021-08-04T08:00:00,2021-08-04T10:00:00,219.28,29.48,223.07,29.99
2021-08-04T09:00:00,2021-08-04T11:00:00,222.99,29.98,243.9,32.79
2021-08-04T10:00:00,2021-08-04T12:00:00,200.83,27,213.03,28.64
2021-08-04T11:00:00,2021-08-04T13:00:00,217.27,29.21,215.56,28.98
2021-08-04T12:00:00,2021-08-04T14:00:00,201.94,27.15,214.89,28.89
2021-08-04T13:00:00,2021-08-04T15:00:00,200.83,27,209.01,28.1
2021-08-04T14:00:00,2021-08-04T16:00:00,200.08,26.9,208.56,28.04
2021-08-04T15:00:00,2021-08-04T17:00:00,200.68,26.98,208.04,27.97
2021-08-04T16:00:00,2021-08-04T18:00:00,215.93,29.03,237.94,31.99
2021-08-04T17:00:00,2021-08-04T19:00:00,244.27,32.84,234.52,31.53
2021-08-04T18:00:00,2021-08-04T20:00:00,243.6,32.75,234.67,31.55
2021-08-04T19:00:00,2021-08-04T21:00:00,221.21,29.74,235.04,31.6
2021-08-04T20:00:00,2021-08-04T22:00:00,256.17,34.44,252.3,33.92
2021-08-04T21:00:00,2021-08-04T23:00:00,268.37,36.08,260.26,34.99
2021-08-04T22:00:00,2021-08-05T00:00:00,290.59,39.07,223.04,29.99
2021-08-04T23:00:00,2021-08-05T01:00:00,287.17,38.61,226.98,30.52
2021-08-05T00:00:00,2021-08-05T02:00:00,286.94,38.58,223.71,30.08
2021-08-05T01:00:00,2021-08-05T03:00:00,294.68,39.62,223.79,30.09
2021-08-05T02:00:00,2021-08-05T04:00:00,294.68,39.62,224.01,30.12
2021-08-05T03:00:00,2021-08-05T05:00:00,303.38,40.79,211.89,28.49
2021-08-05T04:00:00,2021-08-05T06:00:00,281.89,37.9,214.56,28.85
2021-08-05T05:00:00,2021-08-05T07:00:00,240.9,32.39,214.49,28.84
2021-08-05T06:00:00,2021-08-05T08:00:00,201.26,27.06,216.87,29.16
2021-08-05T07:00:00,2021-08-05T09:00:00,201.78,27.13,217.32,29.22
2021-08-05T08:00:00,2021-08-05T10:00:00,201.86,27.14,218.88,29.43
2021-08-05T09:00:00,2021-08-05T11:00:00,205.13,27.58,219.47,29.51
2021-08-05T10:00:00,2021-08-05T12:00:00,186.54,25.08,207.72,27.93
2021-08-05T11:00:00,2021-08-05T13:00:00,181.48,24.4,210.84,28.35
2021-08-05T12:00:00,2021-08-05T14:00:00,181.77,24.44,210.25,28.27
2021-08-05T13:00:00,2021-08-05T15:00:00,181.85,24.45,209.43,28.16
2021-08-05T14:00:00,2021-08-05T16:00:00,182.15,24.49,210.25,28.27
2021-08-05T15:00:00,2021-08-05T17:00:00,182.15,24.49,210.1,28.25
2021-08-05T16:00:00,2021-08-05T18:00:00,199.33,26.8,214.49,28.84
2021-08-05T17:00:00,2021-08-05T19:00:00,199.7,26.85,213.08,28.65
2021-08-05T18:00:00,2021-08-05T20:00:00,199.7,26.85,215.9,29.03
2021-08-05T19:00:00,2021-08-05T21:00:00,220,29.58,215.38,28.96
2021-08-05T20:00:00,2021-08-05T22:00:00,226.55,30.46,217.32,29.22
2021-08-05T21:00:00,2021-08-05T23:00:00,232.43,31.25,223.64,30.07
2021-08-05T22:00:00,2021-08-06T00:00:00,252.85,34,246.3,33.12
2021-08-05T23:00:00,2021-08-06T01:00:00,259.09,34.84,246.68,33.17
2021-08-06T00:00:00,2021-08-06T02:00:00,258.72,34.79,228.68,30.75
2021-08-06T01:00:00,2021-08-06T03:00:00,259.47,34.89,221.32,29.76
2021-08-06T02:00:00,2021-08-06T04:00:00,258.5,34.76,214.1,28.79
2021-08-06T03:00:00,2021-08-06T05:00:00,237.6,31.95,201.68,27.12
2021-08-06T04:00:00,2021-08-06T06:00:00,217.6,29.26,215.07,28.92
2021-08-06T05:00:00,2021-08-06T07:00:00,221.61,29.8,233.81,31.44
2021-08-06T06:00:00,2021-08-06T08:00:00,186.88,25.13,232.92,31.32
2021-08-06T07:00:00,2021-08-06T09:00:00,187.55,25.22,231.36,31.11
2021-08-06T08:00:00,2021-08-06T10:00:00,187.55,25.22,230.91,31.05
2021-08-06T09:00:00,2021-08-06T11:00:00,188.07,25.29,234.48,31.53
2021-08-06T10:00:00,2021-08-06T12:00:00,179.45,24.13,212.91,28.63
2021-08-06T11:00:00,2021-08-06T13:00:00,188.07,25.29,209.71,28.2
2021-08-06T12:00:00,2021-08-06T14:00:00,189.71,25.51,211.13,28.39
2021-08-06T13:00:00,2021-08-06T15:00:00,189.71,25.51,215.59,28.99
2021-08-06T14:00:00,2021-08-06T16:00:00,191.94,25.81,217.9,29.3
2021-08-06T15:00:00,2021-08-06T17:00:00,193.21,25.98,209.27,28.14
2021-08-06T16:00:00,2021-08-06T18:00:00,199.3,26.8,208.3,28.01
2021-08-06T17:00:00,2021-08-06T19:00:00,202.58,27.24,213.88,28.76
2021-08-06T18:00:00,2021-08-06T20:00:00,206.07,27.71,221.09,29.73
2021-08-06T19:00:00,2021-08-06T21:00:00,216.63,29.13,244.67,32.9
2021-08-06T20:00:00,2021-08-06T22:00:00,224.96,30.25,254.04,34.16
2021-08-06T21:00:00,2021-08-06T23:00:00,225.48,30.32,254.34,34.2
2021-08-06T22:00:00,2021-08-07T00:00:00,311.37,41.87,302.74,40.71
2021-08-06T23:00:00,2021-08-07T01:00:00,319.85,43.01,282.67,38.01
2021-08-07T00:00:00,2021-08-07T02:00:00,323.49,43.5,278.72,37.48
2021-08-07T01:00:00,2021-08-07T03:00:00,327.95,44.1,235.89,31.72
2021-08-07T02:00:00,2021-08-07T04:00:00,328.25,44.14,236.04,31.74
